outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,64,NA,NA,132.9356164408406,-42.94143089316046,308.81266377484167
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,64,NA,NA,132.17042375072478,-43.42938587654774,307.77023337799733
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,65,NA,NA,134.47057876020364,-43.98209223887403,312.9232497592813
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,65,NA,NA,133.70538607008783,-44.46636255897613,311.8771346991518
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,66,NA,NA,136.00554107956668,-45.02279493528761,317.033877094421
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,66,NA,NA,135.24034838945087,-45.503493482959186,315.98419026186093
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,67,NA,NA,137.54050339892973,-46.0635453703552,321.14455216821466
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,67,NA,NA,136.77531070881395,-46.54076039710395,320.09138181473185
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,68,NA,NA,139.07546571829278,-47.10433392610557,325.25526536269115
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,68,NA,NA,138.310273028177,-47.578165256528195,324.1987113128822
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,69,NA,NA,140.61042803765585,-48.14515637544224,329.36601245075394
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,69,NA,NA,139.84523534754004,-48.61570437984281,328.30617507492286
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,70,NA,NA,142.1453903570189,-49.1860132175328,333.47679393157057
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,70,NA,NA,141.3801976669031,-49.65336174801428,332.41375708182045
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,71,NA,NA,143.68035267638191,-50.22691125044406,337.5876166032079
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,71,NA,NA,142.9151599862661,-50.69114549869673,336.5214654712289
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,72,NA,NA,145.215314995745,-51.26784225107664,341.6984722425666
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,72,NA,NA,144.45012230562918,-51.72904406866118,340.62928867991957
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,73,NA,NA,146.750277315108,-52.308802456153074,345.8093570863691
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,73,NA,NA,145.9850846249922,-52.767050275702786,344.7372195256872
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,74,NA,NA,148.28523963447108,-53.34979212820144,349.9202713971436
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,74,NA,NA,147.52004694435527,-53.80516159071516,348.8452554794257
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,75,NA,NA,149.82020195383413,-54.39081709913833,354.0312210068066
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,75,NA,NA,149.05500926371832,-54.843381083719834,352.95339961115644
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,76,NA,NA,151.35516427319718,-55.43186410273694,358.1421926491313
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,76,NA,NA,150.58997158308136,-55.88169245728406,357.0616356234468
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,77,NA,NA,152.89012659256022,-56.472940818152296,362.2531940032727
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,77,NA,NA,152.1249339024444,-56.92010186443446,361.1699696693233
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,78,NA,NA,154.42508891192327,-57.51404293893205,366.3642207627786
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,78,NA,NA,153.65989622180746,-57.95859980810107,365.278392251716
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,79,NA,NA,155.9600512312863,-58.55517734366285,370.47527980623545
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,79,NA,NA,155.19485854117048,-58.997193670825425,369.3869107531664
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,80,NA,NA,157.49501355064936,-59.59633428127938,374.5863613825781
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,80,NA,NA,156.72982086053355,-60.03587056539871,373.4955122864658
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,81,NA,NA,159.0299758700124,-60.637511969259094,378.6974637092839
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,81,NA,NA,158.2647831798966,-61.07462633702596,377.6041926968191
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,82,NA,NA,160.56493818937545,-61.678711927284866,382.80858830603574
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,82,NA,NA,159.79974549925964,-62.113460560952745,381.712951559472
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,83,NA,NA,162.09990050873847,-62.719938470151334,386.91973948762825
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,83,NA,NA,161.33470781862266,-63.15237582636158,385.8217914636069
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,84,NA,NA,163.63486282810152,-63.761187010755776,391.0309126669588
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,84,NA,NA,162.8696701379857,-64.19136548408949,389.9307057600609
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,85,NA,NA,165.16982514746456,-64.80245131429484,395.142101609224
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,85,NA,NA,164.40463245734875,-65.23042154468553,394.039686459383
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,18,NA,NA,-1.8464083504470183,-53.2396406070379,49.54682390614386
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,18,NA,NA,-5.03341335829081,-56.83492191709566,46.76809520051405
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,19,NA,NA,-3.200965540535125,-56.873156057772185,50.47122497670194
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,19,NA,NA,-6.387970548378915,-60.43844457478833,47.662503478030494
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,20,NA,NA,-4.555522730623226,-60.507682425011595,51.39663696376515
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,20,NA,NA,-7.742527738467016,-64.0453838302936,48.560328353359566
