outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,NA,NA,115.00283207053702,-28.26354242031762,258.2692065613917
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,NA,NA,116.54835247507438,-29.262461418470537,262.3591663686193
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,NA,NA,118.09387287961177,-30.26145739397826,266.4492031532018
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,NA,NA,119.63939328414916,-31.260522185037132,270.53930875333543
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,NA,NA,121.18491368868654,-32.25965520262899,274.62948258000205
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,NA,NA,122.73043409322388,-33.25885460157801,278.7197227880258
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,NA,NA,124.27595449776126,-34.25811528859833,282.81002428412086
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,NA,NA,125.82147490229865,-35.25743382107953,286.9003836256768
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,NA,NA,127.366995306836,-36.25680696139386,290.99079757506587
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,NA,NA,128.91251571137337,-37.25623218505092,295.0812636077976
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,NA,NA,130.45803611591074,-38.25571019824855,299.17178243007004
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,NA,NA,132.00355652044811,-39.25523316144088,303.2623462023371
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,NA,NA,133.54907692498548,-40.25480466375754,307.3529585137285
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,NA,NA,135.09459732952286,-41.254428089409146,311.44362274845486
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,NA,NA,136.64011773406023,-42.25408305162034,315.5343185197408
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,NA,NA,138.1856381385976,-43.25377816134579,319.625054438541
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,NA,NA,139.73115854313497,-44.25351827518756,323.7158353614575
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,NA,NA,141.2766789476723,-45.253294260962775,327.8066521563074
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,NA,NA,142.82219935220968,-46.25310723600671,331.8975059404261
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,NA,NA,144.36771975674708,-47.25294900770993,335.9883885212041
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,NA,NA,145.91324016128445,-48.25283034565649,340.0793106682254
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,NA,NA,147.4587605658218,-49.25274194896531,344.1702630806089
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,NA,NA,149.0042809703592,-50.25268320435549,348.2612451450739
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,NA,NA,150.5498013748966,-51.252649706727766,352.35225245652094
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,NA,NA,152.09532177943393,-52.25265572778059,356.4432992866484
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,NA,NA,153.64084218397133,-53.252677255717344,360.53436162366
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,NA,NA,155.18636258850867,-54.25273110206746,364.6254562790848
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,NA,NA,156.73188299304607,-55.25280455626629,368.71657054235845
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,NA,NA,158.27740339758344,-56.25291246246368,372.80771925763054
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,NA,NA,159.8229238021208,-57.253035594195126,376.8988831984367
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,NA,NA,161.36844420665815,-58.25318518821129,380.9900736015276
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,NA,NA,162.91396461119552,-59.25335654504843,385.08128576743945
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,NA,NA,164.45948501573292,-60.25354363833807,389.17251366980395
offset,ClockTime,base,REML,offset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,NA,NA,166.0050054202703,-61.25375575302505,393.2637665935656
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,18,NA,NA,62.32734975014052,4.782653327671035,119.87204617261
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,19,NA,NA,63.86231206950356,3.754219295386165,123.97040484362095
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,20,NA,NA,65.3972743888666,2.7246575507764987,128.0698912269567
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,21,NA,NA,66.93223670822964,1.6941015623160922,132.17037185414318
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,22,NA,NA,68.46719902759268,0.6626640683895175,136.27173398679585
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,23,NA,NA,70.00216134695575,-0.3695556874531718,140.37387838136465
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,24,NA,NA,71.53712366631878,-1.4024788882418733,144.4767262208794
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,25,NA,NA,73.07208598568182,-2.4360327425350476,148.5802047138987
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,26,NA,NA,74.60704830504487,-3.470155157243014,152.68425176733274
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,27,NA,NA,76.14201062440792,-4.5047906950805015,156.78881194389635
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,28,NA,NA,77.67697294377095,-5.53989015004322,160.89383603758512
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,29,NA,NA,79.21193526313401,-6.575416685596721,164.99928721186473
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,30,NA,NA,80.74689758249706,-7.611330191877116,169.1051253568712
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,31,NA,NA,82.28185990186009,-8.647597708597871,173.21131751231803
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,32,NA,NA,83.81682222122313,-9.684190514151185,177.31783495659744
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,33,NA,NA,85.35178454058618,-10.721083008852077,181.42465209002444
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,34,NA,NA,86.88674685994923,-11.758248297672637,185.5317420175711
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,35,NA,NA,88.42170917931227,-12.795671104045326,189.63908946266983
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,36,NA,NA,89.95667149867532,-13.833331443528069,193.7466744408787
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,37,NA,NA,91.49163381803837,-14.87120584804039,197.8544734841171
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,38,NA,NA,93.0265961374014,-15.909285619599018,201.96247789440184
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,39,NA,NA,94.56155845676444,-16.947554936068727,206.0706718495976
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,40,NA,NA,96.0965207761275,-17.986000103327797,210.1790416555828
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,41,NA,NA,97.63148309549054,-19.024609794148617,214.2875759851297
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,42,NA,NA,99.16644541485358,-20.06337322210122,218.39626405180837
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,43,NA,NA,100.70140773421664,-21.10227914678728,222.50509461522057
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,44,NA,NA,102.23637005357968,-22.14132396378129,226.61406407094063
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,45,NA,NA,103.77133237294272,-23.18049303263342,230.72315777851887
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,46,NA,NA,105.30629469230576,-24.21978190106553,234.83237128567708
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,47,NA,NA,106.84125701166882,-25.25918407253708,238.9416980958747
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,48,NA,NA,108.37621933103186,-26.298692306292523,243.05113096835623
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,49,NA,NA,109.9111816503949,-27.33829967426297,247.16066297505276
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,50,NA,NA,111.44614396975796,-28.378002674718076,251.270290614234
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,51,NA,NA,112.981106289121,-29.417792437307256,255.38000501554927
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,NA,NA,114.51606860848403,-30.45766918712853,259.4898064040966
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,NA,NA,116.05103092784708,-31.49762591573088,263.599687771425
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,NA,NA,117.58599324721013,-32.537658686328555,267.7096451807488
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,NA,NA,119.1209555665732,-33.57776093596742,271.8196720691138
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,NA,NA,120.65591788593622,-34.6179379133504,275.9297736852228
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,NA,NA,122.19088020529924,-35.65817394306008,280.03993435365857
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,NA,NA,123.72584252466233,-36.69847305503332,284.15015810435796
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,NA,NA,125.26080484402536,-37.73883565414229,288.260445342193
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,NA,NA,126.7957671633884,-38.77924998243816,292.37078430921497
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,NA,NA,128.33072948275145,-39.819717559822465,296.4811765253254
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,NA,NA,129.86569180211447,-40.86024289369868,300.5916264979276
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,NA,NA,131.40065412147754,-41.90081580953006,304.70212405248515
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,NA,NA,132.9356164408406,-42.94143089316046,308.81266377484167
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,NA,NA,134.47057876020364,-43.98209223887403,312.9232497592813
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,NA,NA,136.00554107956668,-45.02279493528761,317.033877094421
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,NA,NA,137.54050339892973,-46.0635453703552,321.14455216821466
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,NA,NA,139.07546571829278,-47.10433392610557,325.25526536269115
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,NA,NA,140.61042803765585,-48.14515637544224,329.36601245075394
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,NA,NA,142.1453903570189,-49.1860132175328,333.47679393157057
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,NA,NA,143.68035267638191,-50.22691125044406,337.5876166032079
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,NA,NA,145.215314995745,-51.26784225107664,341.6984722425666
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,NA,NA,146.750277315108,-52.308802456153074,345.8093570863691
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,NA,NA,148.28523963447108,-53.34979212820144,349.9202713971436
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,NA,NA,149.82020195383413,-54.39081709913833,354.0312210068066
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,NA,NA,151.35516427319718,-55.43186410273694,358.1421926491313
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,NA,NA,152.89012659256022,-56.472940818152296,362.2531940032727
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,NA,NA,154.42508891192327,-57.51404293893205,366.3642207627786
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,NA,NA,155.9600512312863,-58.55517734366285,370.47527980623545
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,NA,NA,157.49501355064936,-59.59633428127938,374.5863613825781
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,NA,NA,159.0299758700124,-60.637511969259094,378.6974637092839
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,NA,NA,160.56493818937545,-61.678711927284866,382.80858830603574
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,NA,NA,162.09990050873847,-62.719938470151334,386.91973948762825
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,NA,NA,163.63486282810152,-63.761187010755776,391.0309126669588
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,NA,NA,165.16982514746456,-64.80245131429484,395.142101609224
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,18,NA,NA,1.153932308694702,-50.61128087684818,52.919145494237576
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,19,NA,NA,-0.05569892701791668,-54.116239394005234,54.004841539969405
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,20,NA,NA,-1.2653301627305331,-57.62221664926164,55.09155632380057
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,21,NA,NA,-2.4749613984431114,-61.12909144516729,56.17916864828106
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,22,NA,NA,-3.68459263415574,-64.63676373829674,57.26757846998526
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,23,NA,NA,-4.894223869868323,-68.1451462830906,58.35669854335396
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,24,NA,NA,-6.103855105580955,-71.65416317573371,59.44645296457181
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,25,NA,NA,-7.313486341293565,-75.16375087250789,60.53677818992075
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,26,NA,NA,-8.523117577006158,-78.67385373252313,61.627618578510805
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,27,NA,NA,-9.732748812718771,-82.1844225485013,62.71892492306376
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,28,NA,NA,-10.9423800484314,-85.69541268711467,63.81065259025186
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,29,NA,NA,-12.152011284144017,-89.20678771899173,64.90276515070371
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,30,NA,NA,-13.361642519856606,-92.71851473381788,65.99522969410467
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,31,NA,NA,-14.571273755569225,-96.2305633222058,67.08801581106735
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,32,NA,NA,-15.780904991281808,-99.74290692464048,68.18109694207683
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,33,NA,NA,-16.99053622699441,-103.25552003240354,69.27444757841472
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,34,NA,NA,-18.200167462707057,-106.76838627759484,70.36805135218073
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,35,NA,NA,-19.409798698419657,-110.28148182342508,71.46188442658575
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,36,NA,NA,-20.619429934132263,-113.79479245882352,72.55593259055897
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,37,NA,NA,-21.82906116984483,-117.30830099464488,73.65017865495521
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,38,NA,NA,-23.038692405557505,-120.82199479038258,74.74460997926755
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,39,NA,NA,-24.24832364127007,-124.3358592194802,75.83921193694005
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,40,NA,NA,-25.457954876982665,-127.84988410565624,76.9339743516909
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,41,NA,NA,-26.667586112695307,-131.36405965920045,78.02888743380984
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,42,NA,NA,-27.87721734840791,-134.87837493235182,79.123940235536
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,43,NA,NA,-29.08684858412048,-138.3928209657978,80.21912379755685
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,44,NA,NA,-30.29647981983316,-141.90739028099972,81.31443064133342
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,45,NA,NA,-31.506111055545716,-145.42207401425105,82.40985190315962
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,46,NA,NA,-32.7157422912584,-148.93686771200382,83.50538312948703
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,47,NA,NA,-33.925373526970965,-152.45176296507307,84.60101591113113
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,48,NA,NA,-35.135004762683565,-155.9667550825639,85.69674555719679
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,49,NA,NA,-36.34463599839621,-159.48183786090723,86.7925658641148
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,50,NA,NA,-37.55426723410881,-162.9970069163781,87.88847244816048
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,51,NA,NA,-38.76389846982137,-166.5122570420981,88.98446010245536
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,NA,NA,-39.97352970553403,-170.02758492872917,90.08052551766112
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,NA,NA,-41.183160941246555,-173.54298500987682,91.17666312738368
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,NA,NA,-42.392792176959205,-177.05845484717742,92.272870493259
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,NA,NA,-43.60242341267186,-180.57399043235836,93.36914360701462
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,NA,NA,-44.81205464838444,-184.0895888373026,94.46547954053368
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,NA,NA,-46.021685884097046,-187.60524607538048,95.56187430718636
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,NA,NA,-47.23131711980961,-191.12095936486776,96.65832512524857
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,NA,NA,-48.440948355522266,-194.63672775409373,97.7548310430492
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,NA,NA,-49.65057959123483,-198.15254649864735,98.85138731617774
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,NA,NA,-50.86021082694746,-201.6684150687159,99.94799341482098
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,NA,NA,-52.069842062660015,-205.1843299022868,101.04464577696676
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,NA,NA,-53.27947329837268,-208.70029019484664,102.14134359810129
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,NA,NA,-54.48910453408533,-212.2162931017151,103.23808403354444
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,NA,NA,-55.69873576979795,-215.73233581167403,104.33486427207812
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,NA,NA,-56.908367005510506,-219.24841948339684,105.43168547237582
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,NA,NA,-58.11799824122317,-222.76453991008063,106.52854342763428
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,NA,NA,-59.32762947693574,-226.28069420541016,107.62543525153866
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,NA,NA,-60.53726071264834,-229.7968854399699,108.72236401467327
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,NA,NA,-61.74689194836092,-233.31311153607655,109.81932763935475
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,NA,NA,-62.9565231840735,-236.82936649543385,110.91632012728684
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,NA,NA,-64.16615441978624,-240.34565151819885,112.01334267862636
