batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,75,NA,NA,Midpoint Model Adjusted for Duration,-27.596987323836306,All | AllDays | AllDST
base,76,NA,NA,Midpoint Model Adjusted for Duration,-28.27375591002812,All | AllDays | AllDST
base,77,NA,NA,Midpoint Model Adjusted for Duration,-28.950524496219916,All | AllDays | AllDST
base,78,NA,NA,Midpoint Model Adjusted for Duration,-29.627293082411743,All | AllDays | AllDST
base,79,NA,NA,Midpoint Model Adjusted for Duration,-30.3040616686036,All | AllDays | AllDST
base,80,NA,NA,Midpoint Model Adjusted for Duration,-30.98083025479532,All | AllDays | AllDST
base,81,NA,NA,Midpoint Model Adjusted for Duration,-31.65759884098722,All | AllDays | AllDST
base,82,NA,NA,Midpoint Model Adjusted for Duration,-32.334367427179004,All | AllDays | AllDST
base,83,NA,NA,Midpoint Model Adjusted for Duration,-33.01113601337083,All | AllDays | AllDST
base,84,NA,NA,Midpoint Model Adjusted for Duration,-33.68790459956266,All | AllDays | AllDST
base,85,NA,NA,Midpoint Model Adjusted for Duration,-34.364673185754484,All | AllDays | AllDST
dst,18,NA,NA,Derived from Onset+Offset,6.240470699846749,All | AllDays | AllDST
dst,19,NA,NA,Derived from Onset+Offset,6.330673264484216,All | AllDays | AllDST
dst,20,NA,NA,Derived from Onset+Offset,6.420875829121689,All | AllDays | AllDST
dst,21,NA,NA,Derived from Onset+Offset,18.51107839375917,All | AllDays | AllDST
dst,22,NA,NA,Derived from Onset+Offset,18.60128095839664,All | AllDays | AllDST
dst,23,NA,NA,Derived from Onset+Offset,18.691483523034137,All | AllDays | AllDST
dst,24,NA,NA,Derived from Onset+Offset,18.781686087671588,All | AllDays | AllDST
dst,25,NA,NA,Derived from Onset+Offset,18.871888652309064,All | AllDays | AllDST
dst,26,NA,NA,Derived from Onset+Offset,18.962091216946547,All | AllDays | AllDST
dst,27,NA,NA,Derived from Onset+Offset,19.05229378158402,All | AllDays | AllDST
dst,28,NA,NA,Derived from Onset+Offset,19.14249634622147,All | AllDays | AllDST
dst,29,NA,NA,Derived from Onset+Offset,19.23269891085896,All | AllDays | AllDST
dst,30,NA,NA,Derived from Onset+Offset,7.322901475496444,All | AllDays | AllDST
dst,31,NA,NA,Derived from Onset+Offset,7.413104040133906,All | AllDays | AllDST
dst,32,NA,NA,Derived from Onset+Offset,7.503306604771392,All | AllDays | AllDST
dst,33,NA,NA,Derived from Onset+Offset,7.593509169408872,All | AllDays | AllDST
dst,34,NA,NA,Derived from Onset+Offset,7.68371173404633,All | AllDays | AllDST
dst,35,NA,NA,Derived from Onset+Offset,7.773914298683799,All | AllDays | AllDST
dst,36,NA,NA,Derived from Onset+Offset,7.864116863321279,All | AllDays | AllDST
dst,37,NA,NA,Derived from Onset+Offset,7.954319427958783,All | AllDays | AllDST
dst,38,NA,NA,Derived from Onset+Offset,20.044521992596213,All | AllDays | AllDST
dst,39,NA,NA,Derived from Onset+Offset,20.134724557233714,All | AllDays | AllDST
dst,40,NA,NA,Derived from Onset+Offset,20.224927121871197,All | AllDays | AllDST
dst,41,NA,NA,Derived from Onset+Offset,20.31512968650864,All | AllDays | AllDST
dst,42,NA,NA,Derived from Onset+Offset,20.40533225114612,All | AllDays | AllDST
dst,43,NA,NA,Derived from Onset+Offset,20.49553481578363,All | AllDays | AllDST
dst,44,NA,NA,Derived from Onset+Offset,20.58573738042105,All | AllDays | AllDST
