outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,18,7.403771360446926,7.33146603080737,7.476076690086483,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,18,7.597332801464173,7.556586298332414,7.638079304595932,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,18,8.194854909946692,8.107416745164576,8.282293074728807,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,19,7.332442966322775,7.310815756421093,7.354070176224457,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,19,7.80175667329212,7.709204356427168,7.894308990157072,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,19,7.687558797064582,7.577840445763805,7.7972771483653585,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,19,8.318256412570644,8.190618904845833,8.445893920295456,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,19,5.650350878790847,5.5314493983420805,5.769252359239613,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,19,7.389282661397547,7.319872389145982,7.458692933649112,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,19,7.601653897456326,7.562174161650984,7.641133633261668,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,19,8.159491603545337,8.076361874006224,8.24262133308445,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,20,7.321665516999997,7.300786580375604,7.34254445362439,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,20,7.7747540302957905,7.686494100729658,7.863013959861923,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,20,7.657807263704877,7.553055658414867,7.762558868994886,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,20,8.242660143382182,8.121233798929751,8.364086487834612,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,20,5.71567849286293,5.601340108707195,5.830016877018664,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,20,7.375526374064885,7.308900767429245,7.442151980700524,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,20,7.605451179990357,7.567054870970111,7.643847489010604,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,20,8.124638004934361,8.04564502430068,8.203630985568044,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,21,7.311641323434024,7.291461828226893,7.331820818641155,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,21,7.748598007740705,7.664396560738657,7.832799454742753,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,21,7.629106862045063,7.529029414391985,7.729184309698141,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,21,8.16955030148516,8.054064498920834,8.285036104049485,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,21,5.779893770772514,5.670019514384324,5.889768027160703,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,21,7.362502498448936,7.298549833588033,7.426455163309838,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,21,7.608724649066265,7.5712390314427696,7.646210266689761,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,21,8.090294114113767,8.015264337739966,8.165323890487569,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,22,7.302370385624857,7.282841650552914,7.3218991206968,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,22,7.723288605626869,7.642909069284064,7.803668141969673,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,22,7.601457592085143,7.505757922769715,7.69715726140057,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,22,8.098926886879582,7.989106223819144,8.20874754994002,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,22,5.842996712519602,5.737487276366727,5.948506148672477,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,22,7.350211034549702,7.28881819288577,7.411603876213634,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,22,7.611474304684049,7.57473890677332,7.648209702594778,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,22,8.056459931083552,7.98521773202728,8.127702130139824,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,23,7.293852703572497,7.274926391115416,7.312779016029579,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,23,7.698825823954279,7.622028477042382,7.775623170866177,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,23,7.574859453825116,7.483237900216873,7.666481007433359,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,23,8.030789899565452,7.926354049547704,8.1352257495832,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,23,5.904987318104194,5.803743059494084,6.0062315767143035,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,23,7.338651982367184,7.279704675480506,7.397599289253861,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,23,7.61370014684371,7.577568068467173,7.649832225220248,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,23,8.023135455843716,7.955503067867836,8.090767843819597,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,24,7.286088277276942,7.26771660807704,7.304459946476845,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,24,7.675209662722935,7.601752332033086,7.748666993412784,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,24,7.549312447264982,7.461466983339342,7.637157911190622,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,24,7.965139339542762,7.865802861782742,8.064475817302782,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,24,5.965865587526287,5.868786491807609,6.062944683244965,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,24,7.327825341901379,7.271207776071222,7.384442907731536,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,24,7.615402175545247,7.579740943026231,7.651063408064264,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,24,7.990320688394261,7.926118283062493,8.05452309372603,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,25,7.279077106738194,7.261213100501454,7.296941112974935,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,25,7.652440121932838,7.582078998615654,7.7228012452500225,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,25,7.524816572404742,7.440443929347643,7.609189215461841,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,25,7.901975206811518,7.80744759127391,7.996502822349127,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,25,6.025631520785885,5.93261713439253,6.118645907179241,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,25,7.317731113152291,7.263326425059864,7.372135801244719,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,25,7.616580390788663,7.5812723197764065,7.651888461800919,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,25,7.958015628735187,7.897061334171918,8.018969923298457,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,26,7.272819191956253,7.255416921032755,7.29022146287975,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,26,7.630517201583988,7.563007640070912,7.698026763097064,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,26,7.501371829244395,7.420168943935869,7.58257471455292,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,26,7.841297501371718,7.751283290670418,7.931311712073018,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,26,6.084285117882987,5.9952345480890425,6.173335687676932,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,26,7.308369296119919,7.2560592381623,7.360679354077537,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,26,7.617234792573955,7.58217685160285,7.6522927335450595,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,26,7.926220276866493,7.868330255114458,7.984110298618528,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,27,7.267314532931116,7.250329385778171,7.284299680084061,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,27,7.609440901676384,7.544538597172887,7.6743432061798815,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,27,7.478978217783939,7.400644040193139,7.557312395374739,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,27,7.783106223223362,7.69730540192816,7.868907044518563,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,27,6.141826378817591,6.056638225016527,6.227014532618655,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,27,7.2997398908042594,7.249405553754654,7.350074227853865,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,27,7.617365380901122,7.582468582180541,7.652262179621703,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,27,7.894934632788178,7.839923310950282,7.949945954626075,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,28,7.262563129662786,7.245952077123576,7.279174182201997,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,28,7.589211222210029,7.526673702363376,7.651748742056681,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,28,7.457635738023378,7.3818732948624275,7.533398181184329,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,28,7.727401372366451,7.645509983638584,7.809292761094318,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,28,6.198255303589699,6.11682762814963,6.279682979029768,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,28,7.291842897205316,7.243364576461589,7.340321217949043,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,28,7.616972155770167,7.58216052999627,7.651783781544064,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,28,7.864158696500245,7.811839103237663,7.916478289762827,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,29,7.258564982151262,7.242286834716907,7.2748431295856175,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,29,7.569828163184918,7.50941602779988,7.630240298569957,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,29,7.43734438996271,7.363863090268738,7.510825689656682,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,29,7.674182948800983,7.595894073244206,7.75247182435776,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,29,6.253571892199309,6.1758021315539695,6.331341652844649,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,29,7.284678315323087,7.237935917033949,7.331420713612225,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,29,7.616055117181089,7.581264360028992,7.650845874333187,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,29,7.833892468002691,7.784076791620549,7.883708144384833,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,30,7.255320090396545,7.239335735303139,7.2713044454899505,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,30,7.551291724601055,7.492771169865461,7.609812279336648,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,30,7.418104173601934,7.346622297594444,7.489586049609424,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,30,7.62345095252696,7.548456012096508,7.6984458929574116,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,30,6.307776144646423,6.233561092536478,6.381991196756369,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,30,7.278246145157574,7.23311983620008,7.323372454115068,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,30,7.614614265133888,7.579790130807094,7.649438399460681,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,30,7.804135947295517,7.75663607626129,7.851635818329744,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,31,7.252828454398633,7.237101067550915,7.268555841246352,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,31,7.533601906458438,7.476746358181783,7.590457454735093,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,31,7.399915088941053,7.330162256588478,7.4696679212936274,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,31,7.575205383544381,7.503195898735728,7.647214868353033,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,31,6.360868060931041,6.290103755941939,6.431632365920143,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,31,7.272546386708776,7.228916447253512,7.316176326164041,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,31,7.612649599628563,7.577746119025411,7.647553080231715,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,31,7.774889134378724,7.729517675763567,7.820260592993881,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,32,7.251090074157528,7.235585294102312,7.266594854212744,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,32,7.516758708757068,7.4613505047919455,7.572166912722191,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,32,7.382777135980064,7.314496759770463,7.451057512189664,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,32,7.529446241853245,7.460115944375,7.598776539331491,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,32,6.41284764105316,6.3454293271863165,6.480265954920004,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,32,7.267579039976693,7.22532689862156,7.309831181331825,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,32,7.610161120665116,7.575138688506072,7.64518355282416,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,32,7.746152029252311,7.702723265715536,7.789580792789086,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,33,7.250104949673228,7.234791010766109,7.2654188885803475,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,33,7.500762131496945,7.446595160869298,7.554929102124592,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,33,7.366690314718968,7.299641772720909,7.433738856717026,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,33,7.486173527453555,7.419220874510355,7.553126180396754,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,33,6.463714885012784,6.399536930107966,6.527892839917603,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,33,7.263344104961324,7.222352828001886,7.304335381920763,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,33,7.607148828243544,7.571972264659803,7.642325391827286,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,33,7.717924631916278,7.676255820288456,7.759593443544101,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,34,7.249873080945735,7.234720898404037,7.265025263487432,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,34,7.485612174678067,7.432492883169082,7.538731466187053,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,34,7.351654625157764,7.285615110325168,7.417694139990359,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,34,7.445387240345307,7.380518247069563,7.510256233621051,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,34,6.513469792809911,6.452425601022323,6.574513984597498,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,34,7.259841581662671,7.219996638495823,7.299686524829518,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,34,7.60361272236385,7.5682492866556625,7.638976158072037,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,34,7.690206942370624,7.650119725738834,7.730294159002415,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,35,7.250394467975047,7.235377675499073,7.265411260451021,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,35,7.471308838300438,7.419058361704376,7.523559314896499,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,35,7.337670067296454,7.272435942711018,7.402904191881889,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,35,7.407087380528504,7.344018580118893,7.470156180938116,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,35,6.56211236444454,6.504094264063919,6.620130464825161,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,35,7.2570714700807315,7.218261048023749,7.2958818921377135,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,35,7.599552803026032,7.563970253204773,7.63513535284729,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,35,7.662998960615352,7.624320970861936,7.701676950368768,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,36,7.251669110761166,7.236764048112892,7.26657417340944,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,36,7.457852122364054,7.406307116832519,7.509397127895589,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,36,7.324736641135037,7.260124322437404,7.38934895983267,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,36,7.371273948003146,7.309735402964011,7.432812493042281,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,36,6.609642599916674,6.554541766399361,6.664743433433986,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,36,7.255033770215508,7.217150008930405,7.292917531500612,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,36,7.594969070230091,7.5591337462128045,7.630804394247377,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,36,7.6363006866504595,7.598867090149912,7.673734283151007,Unable To Work
