outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,85,8.096524337592308,8.058895517544384,8.134153157640233
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,18,7.166231269867429,7.1373540544273775,7.19510848530748
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,19,7.106655938774076,7.078603421906803,7.134708455641349
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,20,7.049313770279693,7.022030359980412,7.0765971805789745
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,21,6.994204764384278,6.967635471454703,7.0207740573138535
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,22,6.941328921087831,6.915419597944034,6.967238244231629
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,23,6.890686240390353,6.865383793680485,6.91598868710022
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,24,6.8422767222918415,6.817529371962176,6.867024072621507
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,25,6.796100366792299,6.771857882753644,6.820342850830953
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,26,6.7521571738917245,6.728371129168875,6.775943218614574
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,27,6.710447143590118,6.687071132138621,6.733823155041614
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,28,6.67097027588748,6.647960132099785,6.693980419675174
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,29,6.63372657078381,6.611040542028307,6.656412599539313
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,30,6.598716028279108,6.576314935800467,6.6211171207577495
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,31,6.565938648373375,6.543786017201984,6.5880912795447655
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,32,6.535394431066609,6.51345654780188,6.5573323143313385
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,33,6.507083376358812,6.485329338394264,6.528837414323361
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,34,6.481005484249983,6.45940721086244,6.502603757637526
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,35,6.457160754740122,6.435692925618577,6.478628583861667
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,36,6.4355491878292295,6.414189177738605,6.456909197919854
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,37,6.416170783517305,6.394898562741588,6.437443004293023
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,38,6.399025541804349,6.377823526600862,6.420227557007836
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,39,6.384113462690361,6.362966362843576,6.405260562537146
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,40,6.37143454617534,6.350329164904946,6.392539927445735
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,41,6.36098879225929,6.339913851624262,6.382063732894318
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,42,6.352776200942206,6.3317221184572485,6.373830283427164
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,43,6.34679677222409,6.32575542573842,6.367838118709761
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,44,6.343050506104944,6.322015032102211,6.364085980107676
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,45,6.341537402584764,6.320501929555769,6.362572875613759
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,46,6.342257461663554,6.321216899836466,6.363298023490641
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,47,6.3452106833413104,6.324160468635304,6.366260898047317
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,48,6.350397067618037,6.329332923326314,6.371461211909759
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,49,6.35781661449373,6.33673431138182,6.378898917605641
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,50,6.3674693239683915,6.346364438582953,6.38857420935383
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,51,6.379355196042022,6.358222871741245,6.400487520342799
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,52,6.39347423071462,6.372308940790974,6.414639520638266
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,53,6.409826427986186,6.3886217424230285,6.431031113549343
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,54,6.428411787856721,6.407160142474869,6.449663433238572
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,55,6.449230310326223,6.427922785074898,6.470537835577549
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,56,6.472281995394694,6.450908101672965,6.493655889116424
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,57,6.497566843062134,6.476114306549393,6.519019379574875
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,58,6.525084853328541,6.503539432129367,6.546630274527715
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,59,6.554836026193916,6.533181326219857,6.576490726167975
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,60,6.586820361658261,6.565037694949632,6.60860302836689
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,61,6.621037859721572,6.599106082609222,6.642969636833923
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,62,6.657488520383852,6.635383936133988,6.6795931046337165
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,63,6.696172343645101,6.67386863106261,6.718476056227591
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,64,6.7370893295053165,6.714557481957608,6.759621177053025
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,65,6.780239477964502,6.757447795128256,6.803031160800748
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,66,6.825622789022654,6.802536896718585,6.848708681326724
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,67,6.873239262679775,6.8498221741186365,6.896656351240913
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,68,6.923088898935863,6.899301112934051,6.946876684937676
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,69,6.975171697790921,6.950971315970757,6.999372079611084
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,70,7.029487659244946,7.004830548648774,7.054144769841119
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,71,7.08603678329794,7.060876768704809,7.111196797891072
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,72,7.144819069949902,7.119108125859614,7.17053001404019
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,73,7.205834519200832,7.179522990479959,7.232146047921705
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,74,7.26908313105073,7.242119944198574,7.296046317902885
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,75,7.334564905499596,7.306897815633553,7.362231995365638
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,76,7.40227984254743,7.373855642990891,7.43070404210397
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,77,7.472227942194233,7.442992665425406,7.50146321896306
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,78,7.5444092044400035,7.514308334970657,7.57451007390935
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,79,7.618823629284743,7.5878022810231744,7.649844977546312
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,80,7.695471216728451,7.663474296350734,7.727468137106167
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,81,7.7743519667711265,7.741324312211827,7.807379621330426
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,82,7.85546587941277,7.82135239919046,7.889579359635079
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,83,7.938812954653382,7.903558716225416,7.974067193081347
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,84,8.02439319249296,7.987943520019262,8.06084286496666
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,85,8.112206592931509,8.074507136641332,8.149906049221686
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,18,0.11227987097237913,0.08379119011320056,0.14076855183155768
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,19,0.05868092772118749,0.03093776945220871,0.08642408599016628
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,20,0.00650183653540237,-0.02054764803607814,0.03355132110688288
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,21,-0.04425740258497604,-0.07066427890456488,-0.0178505262653872
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,22,-0.09359678963994772,-0.11941113243950652,-0.06778244684038892
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,23,-0.14151632462951283,-0.16678700413912884,-0.11624564511989684
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,24,-0.18801600755367123,-0.21279047369771417,-0.16324154140962832
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,25,-0.2330958384124229,-0.25741991009776655,-0.20877176672707928
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,26,-0.27675581720576803,-0.300673479963202,-0.2528381544483341
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,27,-0.31899594393370645,-0.3425491641492963,-0.2954427237181166
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,28,-0.35981621859623814,-0.3830447781837237,-0.3365876590087526
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,29,-0.3992166411933632,-0.4221579987796598,-0.3762752836070665
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,30,-0.4371972117250815,-0.45988639219828,-0.414508031251883
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,31,-0.4737579301913932,-0.4962274473859655,-0.451288412996821
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,32,-0.5088987965922983,-0.5311786098925753,-0.4866189832920213
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,33,-0.5426198109277965,-0.5647373135401879,-0.5205023083154052
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,34,-0.5749209731978883,-0.5969010160646963,-0.5529409303310803
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,35,-0.6058022834025732,-0.6276672293884026,-0.5839373374167439
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,36,-0.6352637415418516,-0.657033547261056,-0.6134939358226472
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,37,-0.6633053476157232,-0.684997674311664,-0.6416130209197825
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,38,-0.6899271016241884,-0.7115574424011256,-0.6682967608472511
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,39,-0.7151290035672466,-0.7367108370841787,-0.6935471700503145
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,40,-0.7389110534448984,-0.7604560073791018,-0.717366099510695
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,41,-0.7612732512571433,-0.7827912822298799,-0.7397552202844067
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,42,-0.7822155970039817,-0.8037151767853241,-0.7607160172226393
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,43,-0.8017380906854132,-0.8232264054625177,-0.7802497759083088
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,44,-0.8198407323014383,-0.8413238821929683,-0.7983575824099083
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,45,-0.8365235218520566,-0.858006727283939,-0.8150403164201742
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,46,-0.8517864593372683,-0.8732742696269382,-0.8302986490475983
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,47,-0.8656295447570732,-0.8871260460308805,-0.8441330434832659
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,48,-0.8780527781114716,-0.89956180719136,-0.8565437490315833
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,49,-0.8890561594004631,-0.9105815106331616,-0.8675308081677647
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,50,-0.8986396886240482,-0.920185327033946,-0.8770940502141504
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,51,-0.9068033657822264,-0.9283736343818182,-0.8852330971826349
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,52,-0.913547190874998,-0.935147018112662,-0.8919473636373344
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,53,-0.9188711639023632,-0.94050626965832,-0.8972360581464064
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,54,-0.9227752848643214,-0.944452377242209,-0.9010981924864336
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,55,-0.9252595537608732,-0.9469865342266574,-0.9035325732950892
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,56,-0.926323970592018,-0.9481101160416968,-0.9045378251423396
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,57,-0.9259685353577564,-0.9478246858089604,-0.904112384906552
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,58,-0.924193248058088,-0.946131981673246,-0.9022545144429298
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,59,-0.9209981086930128,-0.9430339006392414,-0.8989623167467842
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,60,-0.9163831172625312,-0.9385324882379849,-0.8942337462870776
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,61,-0.9103482737666428,-0.9326299154750296,-0.8880666320582559
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,62,-0.9028935782053475,-0.925328466908178,-0.880458689502517
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,63,-0.8940190305786458,-0.9166305120207644,-0.8714075491365272
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,64,-0.8837246308865374,-0.9065384773083094,-0.8609107844647654
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,65,-0.8720103791290224,-0.8950548242015796,-0.8489659340564651
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,66,-0.8588762753061007,-0.8821820141430947,-0.8355705364691066
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,67,-0.8443223194177722,-0.8679224775798203,-0.8207221612557242
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,68,-0.8283485114640371,-0.852278589176922,-0.8044184337511522
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,69,-0.8109548514448954,-0.8352526302298857,-0.7866570726599051
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,70,-0.792141339360347,-0.8168467668918926,-0.7674359118288014
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,71,-0.7719079752103919,-0.797063019710403,-0.7467529307103807
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,72,-0.7502547589950301,-0.7759032497965647,-0.7246062681934956
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,73,-0.7271816907142616,-0.7533691355373002,-0.7009942458912231
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,74,-0.7026887703680865,-0.7294621659230671,-0.6759153748131059
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,75,-0.6767759979565048,-0.7041836314744978,-0.6493683644385118
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,76,-0.6494433734795163,-0.6775346245554464,-0.6213521224035862
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,77,-0.6206908969371212,-0.6495160412647102,-0.5918657526095322
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,78,-0.5905185683293195,-0.6201285923736377,-0.5609085442850013
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,79,-0.5589263876561109,-0.5893728089907074,-0.5284799663215144
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,80,-0.5259143549174959,-0.5572490610246669,-0.494579648810325
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,81,-0.4914824701134741,-0.5237575671508109,-0.45920737307613735
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,82,-0.4556307332440457,-0.48889841851600047,-0.4223630479720909
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,83,-0.4183591443092105,-0.4526715863889591,-0.3840467022294619
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,84,-0.3796677033089686,-0.4150769476711302,-0.344258458946807
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,age_main,NA,NA,NA,NA,NA,85,-0.3395564102433202,-0.3761142934756916,-0.30299852701094876
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,18,0.12441134046698762,0.09580001682027724,0.153022664113698
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,19,0.07079897087584555,0.0429300820071601,0.098667859744531
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,20,0.01860664519167779,-0.00857158191501912,0.0457848722983747
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,21,-0.03216563658551566,-0.05870417214278112,-0.0056271010282502
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,22,-0.08151787445573472,-0.10746667896094546,-0.05556906995052398
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,23,-0.12945006841897944,-0.15485787994470546,-0.10404225689325344
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,24,-0.1759622184752499,-0.2008763390883965,-0.1510480978621033
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,25,-0.221054324624546,-0.2455204106875434,-0.19658823856154856
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,26,-0.2647263868668678,-0.2887882503728859,-0.24066452336084967
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,27,-0.30697840520221514,-0.33067783043844506,-0.2832789799659852
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,28,-0.3478103796305883,-0.37118696180069743,-0.3244337974604792
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,29,-0.3872223101519871,-0.4103133182897893,-0.3641313020141849
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,30,-0.4252141967664117,-0.4480544676389756,-0.4023739258938477
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,31,-0.4617860394738618,-0.4844079032778194,-0.43916417566990423
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,32,-0.4969378382743376,-0.5193710770788196,-0.47450459946985574
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,33,-0.5306695931678389,-0.5529414309180855,-0.5083977554175924
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,34,-0.5629813041543661,-0.5851164357112804,-0.5408461725974518
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,35,-0.593872971233919,-0.6158936143500228,-0.5718523281178153
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,36,-0.6233445944064975,-0.6452705744060355,-0.6014186144069594
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,37,-0.6513961736721017,-0.673245032434253,-0.6295473149099503
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,38,-0.6780277090307316,-0.6998148368607598,-0.6562405812007034
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,39,-0.7032392004823871,-0.7249779819952442,-0.68150041896953
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,40,-0.7270306480270683,-0.7487326330133588,-0.7053286630407778
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,41,-0.7494020516647752,-0.7710771299117396,-0.7277269734178109
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,42,-0.7703534113955077,-0.7920099974952334,-0.7486968252957821
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,43,-0.789884727219266,-0.8115299586328952,-0.7682394958056367
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,44,-0.8079959991360499,-0.8296359383596486,-0.7863560599124513
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,45,-0.8246872271458594,-0.8463270592407136,-0.8030473950510052
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_main,NA,NA,NA,NA,NA,46,-0.8399584112486946,-0.8616026580691266,-0.8183141644282627
