outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,28,-0.6002264151512247,-0.6606859240807452,-0.5397669062217041
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,29,-0.3872223101519871,-0.4103133182897893,-0.3641313020141849
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,29,-0.6396383456726233,-0.6999899531395196,-0.5792867382057271
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,30,-0.4252141967664117,-0.4480544676389756,-0.4023739258938477
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,30,-0.677630232287048,-0.7378882576573469,-0.6173722069167491
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,31,-0.4617860394738618,-0.4844079032778194,-0.43916417566990423
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,31,-0.7142020749944982,-0.7743795163234285,-0.6540246336655678
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,32,-0.4969378382743376,-0.5193710770788196,-0.47450459946985574
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,32,-0.7493538737949739,-0.8094624780254203,-0.6892452695645275
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,33,-0.5306695931678389,-0.5529414309180855,-0.5083977554175924
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,33,-0.7830856286884752,-0.8431359621810057,-0.7230352951959447
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,34,-0.5629813041543661,-0.5851164357112804,-0.5408461725974518
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,34,-0.8153973396750024,-0.875398840116949,-0.7553958392330558
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,35,-0.593872971233919,-0.6158936143500228,-0.5718523281178153
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,35,-0.8462890067545553,-0.9062500578791268,-0.7863279556299837
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,36,-0.6233445944064975,-0.6452705744060355,-0.6014186144069594
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,36,-0.8757606299271338,-0.9356886297457736,-0.8158326301084938
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,37,-0.6513961736721017,-0.673245032434253,-0.6295473149099503
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,37,-0.903812209192738,-0.963713641056006,-0.8439107773294701
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,38,-0.6780277090307316,-0.6998148368607598,-0.6562405812007034
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,38,-0.930443744551368,-0.9903242497915956,-0.8705632393111402
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,39,-0.7032392004823871,-0.7249779819952442,-0.68150041896953
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,39,-0.9556552360030234,-1.0155196858997102,-0.8957907861063367
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,40,-0.7270306480270683,-0.7487326330133588,-0.7053286630407778
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,40,-0.9794466835477046,-1.039299255549204,-0.9195941115462052
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,41,-0.7494020516647752,-0.7710771299117396,-0.7277269734178109
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,41,-1.0018180871854114,-1.0616623370054734,-0.9419738373653496
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,42,-0.7703534113955077,-0.7920099974952334,-0.7486968252957821
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,42,-1.022769446916144,-1.0826083878603214,-0.9629305059719664
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,43,-0.789884727219266,-0.8115299586328952,-0.7682394958056367
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,43,-1.0423007627399024,-1.1021369408971462,-0.9824645845826586
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,44,-0.8079959991360499,-0.8296359383596486,-0.7863560599124513
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,44,-1.0604120346566863,-1.1202475962510123,-1.0005764730623603
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,45,-0.8246872271458594,-0.8463270592407136,-0.8030473950510052
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,45,-1.0771032626664958,-1.1369400397300944,-1.0172664856028972
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,46,-0.8399584112486946,-0.8616026580691266,-0.8183141644282627
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,46,-1.0923744467693308,-1.1522140261358258,-1.0325348674028358
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,47,-0.8538095514445556,-0.8754622765826954,-0.8321568263064159
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,47,-1.1062255869651918,-1.1660693990788478,-1.0463817748515358
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,48,-0.8662406477334421,-0.887905662045739,-0.8445756334211453
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,48,-1.1186566832540783,-1.1785060636489677,-1.0588073028591891
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,49,-0.8772517001153546,-0.8989327788727923,-0.8555706213579168
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,49,-1.1296677356359908,-1.1895240101019078,-1.0698114611700738
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,50,-0.8868427085902926,-0.9085437920608902,-0.865141625119695
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,50,-1.1392587441109288,-1.1991232999404022,-1.0793941882814553
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,51,-0.8950136731582561,-0.9167390784952202,-0.873288267821292
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,51,-1.1474297086788925,-1.2073040735938718,-1.0875553437639127
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,52,-0.9017645938192452,-0.9235192198435366,-0.8800099677949541
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,52,-1.1541806293398815,-1.2140665500759094,-1.094294708603854
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,53,-0.9070954705732605,-0.9288850010352376,-0.8853059401112829
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,53,-1.1595115060938967,-1.2194110146457922,-1.0996119975420011
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,54,-0.9110063034203008,-0.9328374059984592,-0.8891752008421424
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,54,-1.1634223389409373,-1.2233378380318891,-1.1035068398499854
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,55,-0.9134970923603674,-0.9353776189648556,-0.8916165657558792
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,55,-1.1659131278810038,-1.2258474631902712,-1.1059787925717364
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,56,-0.9145678373934591,-0.9365070055742328,-0.8926286692126855
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,56,-1.1669838729140951,-1.2269404042770764,-1.1070273415511145
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,57,-0.9142185385195768,-0.936227124047568,-0.8922099529915857
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,57,-1.166634574040213,-1.2266172666168174,-1.1066518814636093
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,58,-0.9124491957387202,-0.9345396948154217,-0.8903586966620188
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,58,-1.1648652312593564,-1.2248787013988447,-1.104851761119868
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,59,-0.9092598090508892,-0.931446608314525,-0.8870730097872535
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,59,-1.1616758445715254,-1.2217254617488171,-1.1016262273942337
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,60,-0.9046503784560838,-0.926949896415428,-0.8823508604967395
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,60,-1.15706641397672,-1.2171583574838538,-1.096974470469586
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,61,-0.8986209039543043,-0.921051723922837,-0.8761900839857716
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,61,-1.1510369394749405,-1.2111782758914145,-1.0908956030584664
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,62,-0.8911713855455503,-0.9137543597600108,-0.8685884113310898
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,62,-1.1435874210661865,-1.2037861713457907,-1.0833886707865823
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,63,-0.8823018232298221,-0.9050601640290318,-0.8595434824306124
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,63,-1.1347178587504585,-1.194983073721612,-1.074452643779305
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,64,-0.8720122170071194,-0.8949715559934751,-0.8490528780207637
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,64,-1.1244282525277556,-1.1847700663527314,-1.0640864387027795
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,65,-0.8603025668774424,-0.8834909891497174,-0.8371141446051675
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,65,-1.1127186023980786,-1.173148317429458,-1.0522888873666991
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,66,-0.847172872840791,-0.8706209173242148,-0.8237248283573673
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,66,-1.0995889083614272,-1.1601190434915998,-1.0390587732312546
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,67,-0.8326231348971656,-0.8563637750315535,-0.8088824947627776
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,67,-1.0850391704178015,-1.1456835290143146,-1.0243948118212889
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,68,-0.8166533530465656,-0.8407219280486872,-0.792584778044444
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,68,-1.0690693885672018,-1.129843107593101,-1.0082956695413026
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,69,-0.7992635272889912,-0.8236976644922083,-0.7748293900857741
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,69,-1.0516795628096274,-1.1125991720163757,-0.990759953602879
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,70,-0.7804536576244427,-0.8052931557224388,-0.7556141595264467
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,70,-1.032869693145079,-1.0939531630972426,-0.9717862231929152
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,71,-0.7602237440529198,-0.7855104259504416,-0.734937062155398
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,71,-1.012639779573556,-1.073906560179486,-0.951372998967626
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,72,-0.7385737865744226,-0.7643513509413815,-0.7127962222074637
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,72,-0.9909898220950588,-1.0524608924233296,-0.929518751766788
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,73,-0.715503785188951,-0.7418176154785178,-0.6891899548993842
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,73,-0.9679198207095872,-1.0296177081667983,-0.906221933252376
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,74,-0.691013739896505,-0.7179107269645123,-0.6641167528284978
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,74,-0.9434297754171412,-1.0053785950990723,-0.8814809557352103
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,75,-0.6651036506970849,-0.6926319909156972,-0.6375753104784726
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,75,-0.9175196862177212,-0.9797451574382828,-0.8552942149971594
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,76,-0.6377735175906905,-0.6659825137230652,-0.6095645214583157
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,76,-0.8901895531113267,-0.952719012789752,-0.8276600934329016
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,77,-0.6090233405773215,-0.6379632081296677,-0.5800834730249754
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,77,-0.8614393760979578,-0.9243017864618162,-0.7985769657340995
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,78,-0.5788531196569784,-0.6085748052374939,-0.5491314340764629
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,78,-0.8312691551776147,-0.8944951058022522,-0.7680432045529771
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,79,-0.5472628548296607,-0.577817849102132,-0.5167078605571895
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,79,-0.799678890350297,-0.8633005860889151,-0.736057194611679
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,80,-0.5142525460953689,-0.5456927241320852,-0.4828123680586524
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,80,-0.7666685816160052,-0.8307198287772909,-0.7026173344547194
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,81,-0.4798221934541027,-0.5121996698382505,-0.44744471706995503
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,81,-0.7322382289747391,-0.7967544158497303,-0.667722042099748
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,82,-0.4439717969058624,-0.4773387856531056,-0.4106048081586192
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,82,-0.6963878324264987,-0.7614058893248778,-0.6313697755281196
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,83,-0.4067013564506475,-0.44111005809232495,-0.37229265480897
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,83,-0.6591173919712838,-0.7246757600704266,-0.5935590238721411
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,84,-0.36801087208845823,-0.4035133727090061,-0.33250837146791035
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,84,-0.6204269076090945,-0.6865654875895737,-0.5542883276286152
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,DST,85,-0.32790034381929484,-0.36454853146098,-0.2912521561776097
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,age_x_dst,NA,NA,NA,NA,NoDST,85,-0.5803163793399311,-0.6470764900667596,-0.5135562686131026
